legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
101_h.con.res.21,101,hconres,hconres21,china,concurrent_res
101_h.con.res.58,101,hconres,hconres58,people's liberation army,concurrent_res
101_h.con.res.63,101,hconres,hconres63,china|chinese,concurrent_res
101_h.con.res.65,101,hconres,hconres65,people's liberation army,concurrent_res
101_h.con.res.79,101,hconres,hconres79,china|people's republic of china,concurrent_res
101_h.con.res.80,101,hconres,hconres80,china|people's republic of china,concurrent_res
101_h.con.res.131,101,hconres,hconres131,china|chinese|people's republic of china|beijing,concurrent_res
101_h.con.res.132,101,hconres,hconres132,china|chinese|people's republic of china,concurrent_res
101_h.con.res.134,101,hconres,hconres134,china|chinese|people's republic of china,concurrent_res
101_h.con.res.136,101,hconres,hconres136,china|chinese|people's republic of china,concurrent_res
101_h.con.res.142,101,hconres,hconres142,china|people's republic of china,concurrent_res
101_h.con.res.163,101,hconres,hconres163,china|chinese|people's republic of china,concurrent_res
101_h.con.res.187,101,hconres,hconres187,china|people's republic of china,concurrent_res
101_h.con.res.208,101,hconres,hconres208,china|people's republic of china,concurrent_res
101_h.con.res.227,101,hconres,hconres227,china,concurrent_res
101_h.con.res.233,101,hconres,hconres233,china|people's republic of china,concurrent_res
101_h.con.res.234,101,hconres,hconres234,china|chinese|people's republic of china,concurrent_res
101_h.con.res.254,101,hconres,hconres254,china,concurrent_res
101_h.con.res.332,101,hconres,hconres332,china|chinese|beijing,concurrent_res
101_h.con.res.349,101,hconres,hconres349,china|chinese|people's republic of china,concurrent_res
101_h.j.res.503,101,hjres,hjres503,china|chinese|people's republic of china,joint_res
101_h.j.res.556,101,hjres,hjres556,china,joint_res
101_h.j.res.576,101,hjres,hjres576,china|people's republic of china,joint_res
101_h.j.res.578,101,hjres,hjres578,china|people's republic of china,joint_res
101_h.j.res.581,101,hjres,hjres581,china|people's republic of china,joint_res
101_h.j.res.586,101,hjres,hjres586,china|people's republic of china,joint_res
101_h.j.res.607,101,hjres,hjres607,china|people's republic of china,joint_res
101_h.j.res.626,101,hjres,hjres626,china|chinese,joint_res
101_h.j.res.646,101,hjres,hjres646,china|people's republic of china,joint_res
101_h.j.res.647,101,hjres,hjres647,china|people's republic of china,joint_res
101_h.r.45,101,hr,hr45,china|chinese|prc|people's republic of china,bill
101_h.r.132,101,hr,hr132,china,bill
101_h.r.780,101,hr,hr780,china,bill
101_h.r.1487,101,hr,hr1487,china|chinese|people's republic of china,bill
101_h.r.1759,101,hr,hr1759,china|people's republic of china,bill
101_h.r.2002,101,hr,hr2002,china|people's republic of china,bill
101_h.r.2272,101,hr,hr2272,china,bill
101_h.r.2494,101,hr,hr2494,china|chinese,bill
101_h.r.2611,101,hr,hr2611,china|chinese|people's republic of china,bill
101_h.r.2613,101,hr,hr2613,china|people's republic of china,bill
101_h.r.2624,101,hr,hr2624,china,bill
101_h.r.2638,101,hr,hr2638,china|people's republic of china,bill
101_h.r.2655,101,hr,hr2655,china|chinese|people's republic of china|people's liberation army,bill
101_h.r.2712,101,hr,hr2712,china|chinese|prc|people's republic of china,bill
101_h.r.2722,101,hr,hr2722,china|chinese|people's republic of china,bill
101_h.r.2775,101,hr,hr2775,china|chinese|people's republic of china,bill
101_h.r.2912,101,hr,hr2912,china|chinese|beijing,bill
101_h.r.2915,101,hr,hr2915,china|chinese|people's republic of china,bill
101_h.r.2929,101,hr,hr2929,china|chinese|people's republic of china,bill
101_h.r.2939,101,hr,hr2939,china,bill
101_h.r.2966,101,hr,hr2966,china|chinese|people's republic of china,bill
101_h.r.2991,101,hr,hr2991,china|chinese,bill
101_h.r.3019,101,hr,hr3019,china,bill
101_h.r.3460,101,hr,hr3460,china,bill
101_h.r.3506,101,hr,hr3506,china|chinese|people's republic of china,bill
101_h.r.3729,101,hr,hr3729,china,bill
101_h.r.3743,101,hr,hr3743,china,bill
101_h.r.3792,101,hr,hr3792,china|chinese|people's republic of china,bill
101_h.r.4075,101,hr,hr4075,china,bill
101_h.r.4191,101,hr,hr4191,china,bill
101_h.r.4563,101,hr,hr4563,china|people's republic of china,bill
101_h.r.4624,101,hr,hr4624,china,bill
101_h.r.4653,101,hr,hr4653,china|chinese,bill
101_h.r.4739,101,hr,hr4739,china,bill
101_h.r.4779,101,hr,hr4779,china|people's republic of china,bill
101_h.r.4812,101,hr,hr4812,china|chinese|people's republic of china,bill
101_h.r.4866,101,hr,hr4866,china|chinese|people's republic of china,bill
101_h.r.4931,101,hr,hr4931,china|people's republic of china,bill
101_h.r.4939,101,hr,hr4939,china|chinese|people's republic of china,bill
101_h.r.5114,101,hr,hr5114,china,bill
101_h.r.5129,101,hr,hr5129,china|people's republic of china,bill
101_h.r.5153,101,hr,hr5153,china,bill
101_h.r.5252,101,hr,hr5252,china|people's republic of china,bill
101_h.r.5260,101,hr,hr5260,china|chinese|people's republic of china,bill
101_h.r.5285,101,hr,hr5285,china|chinese|people's republic of china,bill
101_h.r.5690,101,hr,hr5690,china,bill
101_h.res.178,101,hres,hres178,china|people's republic of china,simple_res
101_h.res.182,101,hres,hres182,china|chinese|people's republic of china,simple_res
101_h.res.293,101,hres,hres293,chinese,simple_res
101_h.res.393,101,hres,hres393,china|chinese|people's republic of china,simple_res
101_h.res.485,101,hres,hres485,china|people's republic of china,simple_res
101_h.res.503,101,hres,hres503,china|people's republic of china,simple_res
101_s.11,101,s,s11,china,bill
101_s.208,101,s,s208,china|chinese|people's republic of china,bill
101_s.358,101,s,s358,china|chinese|people's republic of china,bill
101_s.452,101,s,s452,china,bill
101_s.928,101,s,s928,china|chinese|people's republic of china,bill
101_s.1151,101,s,s1151,china|chinese|people's republic of china,bill
101_s.1160,101,s,s1160,china|chinese|people's republic of china|chinese communist party,bill
101_s.1209,101,s,s1209,china|chinese|people's republic of china,bill
101_s.1213,101,s,s1213,china|people's republic of china,bill
101_s.1218,101,s,s1218,china|chinese|people's republic of china,bill
101_s.1222,101,s,s1222,china|chinese|people's republic of china,bill
101_s.1232,101,s,s1232,china|chinese|people's republic of china,bill
101_s.1241,101,s,s1241,china|chinese|people's republic of china,bill
101_s.1242,101,s,s1242,china|chinese|people's republic of china,bill
101_s.1268,101,s,s1268,china|chinese|people's republic of china,bill
101_s.1278,101,s,s1278,china|chinese|people's republic of china,bill
101_s.1288,101,s,s1288,china|chinese|people's republic of china,bill
101_s.1347,101,s,s1347,china|people's liberation army,bill
101_s.1370,101,s,s1370,china|chinese|people's republic of china,bill
101_s.1430,101,s,s1430,china,bill
101_s.1582,101,s,s1582,china,bill
101_s.1630,101,s,s1630,china,bill
101_s.1796,101,s,s1796,china,bill
101_s.2113,101,s,s2113,china,bill
101_s.2206,101,s,s2206,china,bill
101_s.2207,101,s,s2207,china,bill
101_s.2685,101,s,s2685,china,bill
101_s.2702,101,s,s2702,china,bill
101_s.2749,101,s,s2749,china|chinese,bill
101_s.2836,101,s,s2836,china|chinese|people's republic of china,bill
101_s.2884,101,s,s2884,china|chinese|people's republic of china,bill
101_s.2905,101,s,s2905,china|chinese|people's republic of china,bill
101_s.2906,101,s,s2906,china|chinese|people's republic of china,bill
101_s.2911,101,s,s2911,china|chinese|people's republic of china,bill
101_s.2912,101,s,s2912,china|chinese|people's republic of china,bill
101_s.2927,101,s,s2927,china,bill
101_s.2944,101,s,s2944,china,bill
101_s.con.res.15,101,sconres,sconres15,people's liberation army,concurrent_res
101_s.con.res.48,101,sconres,sconres48,china|chinese,concurrent_res
101_s.con.res.51,101,sconres,sconres51,china|people's republic of china,concurrent_res
101_s.con.res.86,101,sconres,sconres86,china|chinese|people's republic of china,concurrent_res
101_s.con.res.101,101,sconres,sconres101,china|people's republic of china,concurrent_res
101_s.j.res.275,101,sjres,sjres275,china,joint_res
101_s.j.res.325,101,sjres,sjres325,china|prc|people's republic of china,joint_res
101_s.j.res.382,101,sjres,sjres382,china|people's republic of china,joint_res
101_s.res.82,101,sres,sres82,china|people's republic of china,simple_res
101_s.res.142,101,sres,sres142,china|chinese|people's republic of china,simple_res
101_s.res.272,101,sres,sres272,people's liberation army,simple_res
101_s.res.321,101,sres,sres321,china,simple_res
102_h.con.res.68,102,hconres,hconres68,china|people's republic of china,concurrent_res
102_h.con.res.75,102,hconres,hconres75,china,concurrent_res
102_h.con.res.145,102,hconres,hconres145,china|chinese,concurrent_res
102_h.con.res.174,102,hconres,hconres174,china|chinese|people's republic of china,concurrent_res
102_h.con.res.183,102,hconres,hconres183,china|people's republic of china,concurrent_res
102_h.con.res.216,102,hconres,hconres216,china|chinese,concurrent_res
102_h.con.res.234,102,hconres,hconres234,people's liberation army,concurrent_res
102_h.con.res.308,102,hconres,hconres308,china,concurrent_res
102_h.con.res.356,102,hconres,hconres356,china|people's republic of china,concurrent_res
102_h.j.res.262,102,hjres,hjres262,china|people's republic of china,joint_res
102_h.j.res.263,102,hjres,hjres263,china|people's republic of china,joint_res
102_h.j.res.502,102,hjres,hjres502,china|people's republic of china,joint_res
102_h.r.627,102,hr,hr627,china,bill
102_h.r.1110,102,hr,hr1110,china,bill
102_h.r.1156,102,hr,hr1156,china,bill
102_h.r.1331,102,hr,hr1331,china|chinese|people's republic of china,bill
102_h.r.1415,102,hr,hr1415,china|chinese|people's republic of china,bill
102_h.r.1571,102,hr,hr1571,china|people's republic of china,bill
102_h.r.1836,102,hr,hr1836,china,bill
102_h.r.2187,102,hr,hr2187,china,bill
102_h.r.2188,102,hr,hr2188,china|chinese|people's republic of china,bill
102_h.r.2212,102,hr,hr2212,china|chinese|people's republic of china,bill
102_h.r.2364,102,hr,hr2364,china,bill
102_h.r.2381,102,hr,hr2381,china|chinese|people's republic of china,bill
102_h.r.2468,102,hr,hr2468,china|chinese|people's republic of china,bill
102_h.r.2508,102,hr,hr2508,china|chinese,bill
102_h.r.2608,102,hr,hr2608,china|chinese|people's republic of china,bill
102_h.r.2621,102,hr,hr2621,china,bill
102_h.r.2622,102,hr,hr2622,china|people's republic of china,bill
102_h.r.2744,102,hr,hr2744,china|chinese|people's republic of china,bill
102_h.r.2759,102,hr,hr2759,china,bill
102_h.r.2785,102,hr,hr2785,china|chinese|people's republic of china,bill
102_h.r.2792,102,hr,hr2792,china|chinese|people's republic of china,bill
102_h.r.2929,102,hr,hr2929,china,bill
102_h.r.3049,102,hr,hr3049,china,bill
102_h.r.3165,102,hr,hr3165,china|chinese|people's republic of china,bill
102_h.r.3489,102,hr,hr3489,china|chinese,bill
102_h.r.3522,102,hr,hr3522,china|chinese,bill
102_h.r.3565,102,hr,hr3565,china,bill
102_h.r.3670,102,hr,hr3670,china,bill
102_h.r.3871,102,hr,hr3871,china|chinese|people's republic of china,bill
102_h.r.4066,102,hr,hr4066,china,bill
102_h.r.4070,102,hr,hr4070,china|chinese,bill
102_h.r.4168,102,hr,hr4168,china,bill
102_h.r.4546,102,hr,hr4546,china|chinese,bill
102_h.r.5006,102,hr,hr5006,china,bill
102_h.r.5209,102,hr,hr5209,china,bill
102_h.r.5318,102,hr,hr5318,china|chinese|people's republic of china,bill
102_h.r.5368,102,hr,hr5368,china,bill
102_h.r.5421,102,hr,hr5421,china,bill
102_h.r.5757,102,hr,hr5757,china|chinese,bill
102_h.res.189,102,hres,hres189,china|people's republic of china,simple_res
102_h.res.228,102,hres,hres228,china|chinese|people's republic of china|beijing,simple_res
102_h.res.262,102,hres,hres262,china|people's republic of china,simple_res
102_h.res.263,102,hres,hres263,china|chinese|people's republic of china|beijing,simple_res
102_h.res.304,102,hres,hres304,china|people's republic of china,simple_res
102_h.res.307,102,hres,hres307,china|people's republic of china,simple_res
102_h.res.461,102,hres,hres461,china|chinese|beijing,simple_res
102_h.res.473,102,hres,hres473,china|chinese,simple_res
102_h.res.514,102,hres,hres514,china|people's republic of china,simple_res
102_s.21,102,s,s21,china,bill
102_s.38,102,s,s38,china|chinese|people's republic of china,bill
102_s.320,102,s,s320,china|chinese,bill
102_s.1020,102,s,s1020,china|people's republic of china,bill
102_s.1028,102,s,s1028,china,bill
102_s.1069,102,s,s1069,china,bill
102_s.1084,102,s,s1084,china|chinese|people's republic of china,bill
102_s.1093,102,s,s1093,china|people's republic of china,bill
102_s.1167,102,s,s1167,china|chinese|people's republic of china,bill
102_s.1216,102,s,s1216,china|chinese|prc|people's republic of china,bill
102_s.1366,102,s,s1366,china|chinese|people's republic of china,bill
102_s.1367,102,s,s1367,china|chinese|people's republic of china,bill
102_s.1413,102,s,s1413,china|people's republic of china,bill
102_s.1433,102,s,s1433,china|chinese|people's republic of china,bill
102_s.1435,102,s,s1435,china|chinese,bill
102_s.1469,102,s,s1469,china|chinese|people's republic of china,bill
102_s.1507,102,s,s1507,china,bill
102_s.1508,102,s,s1508,china,bill
102_s.1509,102,s,s1509,china,bill
102_s.1512,102,s,s1512,china,bill
102_s.1731,102,s,s1731,china|chinese,bill
102_s.1890,102,s,s1890,china|chinese,bill
102_s.2177,102,s,s2177,china,bill
102_s.2190,102,s,s2190,china,bill
102_s.2197,102,s,s2197,china,bill
102_s.2519,102,s,s2519,china,bill
102_s.2808,102,s,s2808,china|chinese|people's republic of china,bill
102_s.2985,102,s,s2985,china,bill
102_s.3384,102,s,s3384,china,bill
102_s.con.res.19,102,sconres,sconres19,china|chinese|people's republic of china,concurrent_res
102_s.con.res.41,102,sconres,sconres41,china|chinese,concurrent_res
102_s.con.res.82,102,sconres,sconres82,china|prc|people's republic of china,concurrent_res
102_s.con.res.91,102,sconres,sconres91,china|people's republic of china,concurrent_res
102_s.con.res.107,102,sconres,sconres107,china,concurrent_res
102_s.j.res.153,102,sjres,sjres153,china|people's republic of china,joint_res
102_s.res.107,102,sres,sres107,china|people's republic of china,simple_res
102_s.res.178,102,sres,sres178,china|chinese|people's republic of china|beijing,simple_res
102_s.res.182,102,sres,sres182,china,simple_res
102_s.res.211,102,sres,sres211,china|chinese|people's republic of china,simple_res
102_s.res.271,102,sres,sres271,china|chinese|beijing,simple_res
103_h.con.res.106,103,hconres,hconres106,china|chinese|people's republic of china,concurrent_res
103_h.con.res.123,103,hconres,hconres123,china|chinese|people's republic of china,concurrent_res
103_h.con.res.131,103,hconres,hconres131,people's liberation army,concurrent_res
103_h.con.res.148,103,hconres,hconres148,china,concurrent_res
103_h.con.res.168,103,hconres,hconres168,china,concurrent_res
103_h.j.res.208,103,hjres,hjres208,china|people's republic of china,joint_res
103_h.j.res.372,103,hjres,hjres372,china|people's republic of china,joint_res
103_h.j.res.373,103,hjres,hjres373,china|people's republic of china,joint_res
103_h.r.143,103,hr,hr143,china,bill
103_h.r.518,103,hr,hr518,china,bill
103_h.r.801,103,hr,hr801,china,bill
103_h.r.864,103,hr,hr864,china|chinese|people's republic of china,bill
103_h.r.866,103,hr,hr866,china,bill
103_h.r.880,103,hr,hr880,china,bill
103_h.r.1265,103,hr,hr1265,china,bill
103_h.r.1372,103,hr,hr1372,china,bill
103_h.r.1835,103,hr,hr1835,china|chinese|people's republic of china,bill
103_h.r.1890,103,hr,hr1890,china|chinese|people's republic of china,bill
103_h.r.1991,103,hr,hr1991,china|chinese|people's republic of china,bill
103_h.r.2076,103,hr,hr2076,china,bill
103_h.r.2254,103,hr,hr2254,china|people's republic of china,bill
103_h.r.2295,103,hr,hr2295,china,bill
103_h.r.2333,103,hr,hr2333,china,bill
103_h.r.2401,103,hr,hr2401,china,bill
103_h.r.2403,103,hr,hr2403,china,bill
103_h.r.2912,103,hr,hr2912,china,bill
103_h.r.3937,103,hr,hr3937,china,bill
103_h.r.4301,103,hr,hr4301,china|people's republic of china,bill
103_h.r.4332,103,hr,hr4332,china,bill
103_h.r.4426,103,hr,hr4426,china,bill
103_h.r.4539,103,hr,hr4539,china,bill
103_h.r.4590,103,hr,hr4590,china|chinese|people's republic of china,bill
103_h.r.4603,103,hr,hr4603,china|people's republic of china,bill
103_h.r.4650,103,hr,hr4650,china|people's republic of china,bill
103_h.r.4663,103,hr,hr4663,china,bill
103_h.r.4699,103,hr,hr4699,china,bill
103_h.r.4832,103,hr,hr4832,china|people's republic of china,bill
103_h.r.4891,103,hr,hr4891,china|people's republic of china,bill
103_h.r.5254,103,hr,hr5254,china|chinese,bill
103_h.r.5269,103,hr,hr5269,china|people's republic of china,bill
103_h.res.188,103,hres,hres188,china|people's republic of china|beijing,simple_res
103_h.res.471,103,hres,hres471,china,simple_res
103_h.res.509,103,hres,hres509,china|people's republic of china,simple_res
103_s.21,103,s,s21,china,bill
103_s.90,103,s,s90,china|chinese,bill
103_s.189,103,s,s189,china|chinese|people's republic of china,bill
103_s.194,103,s,s194,china|chinese|people's republic of china,bill
103_s.659,103,s,s659,china,bill
103_s.665,103,s,s665,china,bill
103_s.691,103,s,s691,china,bill
103_s.806,103,s,s806,china|chinese|people's republic of china,bill
103_s.1034,103,s,s1034,china|people's republic of china,bill
103_s.1065,103,s,s1065,china|chinese|people's republic of china,bill
103_s.1198,103,s,s1198,china,bill
103_s.1281,103,s,s1281,china|chinese|chinese communist party,bill
103_s.1467,103,s,s1467,china,bill
103_s.1838,103,s,s1838,china,bill
103_s.2093,103,s,s2093,china,bill
103_s.2182,103,s,s2182,china|people's republic of china,bill
103_s.2208,103,s,s2208,china|people's republic of china,bill
103_s.2211,103,s,s2211,china|people's republic of china,bill
103_s.2216,103,s,s2216,china,bill
103_s.2260,103,s,s2260,china|chinese|people's republic of china|people's liberation army,bill
103_s.2554,103,s,s2554,china|chinese,bill
103_s.con.res.25,103,sconres,sconres25,china,concurrent_res
103_s.con.res.45,103,sconres,sconres45,china,concurrent_res
103_s.res.94,103,sres,sres94,people's liberation army,simple_res
103_s.res.117,103,sres,sres117,china|people's republic of china|beijing,simple_res
103_s.res.124,103,sres,sres124,china|people's republic of china|beijing,simple_res
103_s.res.261,103,sres,sres261,china,simple_res
103_s.res.270,103,sres,sres270,china|people's republic of china,simple_res
104_h.con.res.12,104,hconres,hconres12,china,concurrent_res
104_h.con.res.33,104,hconres,hconres33,china,concurrent_res
104_h.con.res.53,104,hconres,hconres53,china,concurrent_res
104_h.con.res.63,104,hconres,hconres63,china,concurrent_res
104_h.con.res.77,104,hconres,hconres77,beijing,concurrent_res
104_h.con.res.117,104,hconres,hconres117,china,concurrent_res
104_h.con.res.119,104,hconres,hconres119,china|beijing,concurrent_res
104_h.con.res.138,104,hconres,hconres138,china|prc|people's republic of china,concurrent_res
104_h.con.res.140,104,hconres,hconres140,china|prc|people's republic of china,concurrent_res
104_h.con.res.148,104,hconres,hconres148,china|prc|people's republic of china,concurrent_res
104_h.con.res.154,104,hconres,hconres154,china,concurrent_res
104_h.con.res.212,104,hconres,hconres212,china,concurrent_res
104_h.j.res.96,104,hjres,hjres96,china|people's republic of china,joint_res
104_h.j.res.181,104,hjres,hjres181,china|people's republic of china,joint_res
104_h.j.res.182,104,hjres,hjres182,china|people's republic of china,joint_res
104_h.r.139,104,hr,hr139,china|chinese|people's republic of china,bill
104_h.r.149,104,hr,hr149,china|chinese|people's republic of china,bill
104_h.r.361,104,hr,hr361,china|prc|people's republic of china,bill
104_h.r.450,104,hr,hr450,china,bill
104_h.r.460,104,hr,hr460,china|chinese,bill
104_h.r.542,104,hr,hr542,china|people's republic of china,bill
104_h.r.1147,104,hr,hr1147,china|people's republic of china,bill
104_h.r.1530,104,hr,hr1530,china|people's republic of china,bill
